Region,Country,State,City,Month,Day,Year,AvgTemperature
Europe,Switzerland,,Zurich,4,19,2009,51.3
Europe,Switzerland,,Zurich,4,20,2009,55.8
Europe,Switzerland,,Zurich,4,21,2009,57.2
Europe,Switzerland,,Zurich,4,22,2009,57.5
Europe,Switzerland,,Zurich,4,23,2009,50.5
Europe,Switzerland,,Zurich,4,24,2009,48.9
Europe,Switzerland,,Zurich,4,25,2009,59
Europe,Switzerland,,Zurich,4,26,2009,60
Europe,Switzerland,,Zurich,4,27,2009,51.1
Europe,Switzerland,,Zurich,4,28,2009,45
Europe,Switzerland,,Zurich,4,29,2009,44.1
Europe,Switzerland,,Zurich,4,30,2009,47.3
Europe,Switzerland,,Zurich,5,1,2009,52.4
Europe,Switzerland,,Zurich,5,2,2009,53.8
Europe,Switzerland,,Zurich,5,3,2009,55.2
Europe,Switzerland,,Zurich,5,4,2009,47
Europe,Switzerland,,Zurich,5,5,2009,47.5
Europe,Switzerland,,Zurich,5,6,2009,55.6
Europe,Switzerland,,Zurich,5,7,2009,60
Europe,Switzerland,,Zurich,5,8,2009,62.3
Europe,Switzerland,,Zurich,5,9,2009,59.9
Europe,Switzerland,,Zurich,5,10,2009,61.7
Europe,Switzerland,,Zurich,5,11,2009,59.1
Europe,Switzerland,,Zurich,5,12,2009,60.6
Europe,Switzerland,,Zurich,5,13,2009,62.2
Europe,Switzerland,,Zurich,5,14,2009,62
Europe,Switzerland,,Zurich,5,15,2009,56.1
Europe,Switzerland,,Zurich,5,16,2009,55.5
Europe,Switzerland,,Zurich,5,17,2009,62.1
Europe,Switzerland,,Zurich,5,18,2009,54.7
Europe,Switzerland,,Zurich,5,19,2009,60.2
Europe,Switzerland,,Zurich,5,20,2009,66.9
Europe,Switzerland,,Zurich,5,21,2009,68.3
Europe,Switzerland,,Zurich,5,22,2009,63.7
Europe,Switzerland,,Zurich,5,23,2009,67.4
Europe,Switzerland,,Zurich,5,24,2009,75
Europe,Switzerland,,Zurich,5,25,2009,75.7
Europe,Switzerland,,Zurich,5,26,2009,64.2
Europe,Switzerland,,Zurich,5,27,2009,54.9
Europe,Switzerland,,Zurich,5,28,2009,58.9
Europe,Switzerland,,Zurich,5,29,2009,58
Europe,Switzerland,,Zurich,5,30,2009,57.6
Europe,Switzerland,,Zurich,5,31,2009,56.2
Europe,Switzerland,,Zurich,6,1,2009,58.3
Europe,Switzerland,,Zurich,6,2,2009,61.8
Europe,Switzerland,,Zurich,6,3,2009,62.8
Europe,Switzerland,,Zurich,6,4,2009,60
Europe,Switzerland,,Zurich,6,5,2009,59.7
Europe,Switzerland,,Zurich,6,6,2009,54.8
Europe,Switzerland,,Zurich,6,7,2009,59.3
Europe,Switzerland,,Zurich,6,8,2009,59.7
Europe,Switzerland,,Zurich,6,9,2009,58.1
Europe,Switzerland,,Zurich,6,10,2009,62.1
Europe,Switzerland,,Zurich,6,11,2009,61.6
Europe,Switzerland,,Zurich,6,12,2009,61.3
Europe,Switzerland,,Zurich,6,13,2009,64.9
Europe,Switzerland,,Zurich,6,14,2009,69
Europe,Switzerland,,Zurich,6,15,2009,64.9
Europe,Switzerland,,Zurich,6,16,2009,63.8
Europe,Switzerland,,Zurich,6,17,2009,65.2
Europe,Switzerland,,Zurich,6,18,2009,71.7
Europe,Switzerland,,Zurich,6,19,2009,60.4
Europe,Switzerland,,Zurich,6,20,2009,56.1
Europe,Switzerland,,Zurich,6,21,2009,54.3
Europe,Switzerland,,Zurich,6,22,2009,51.3
Europe,Switzerland,,Zurich,6,23,2009,52.1
Europe,Switzerland,,Zurich,6,24,2009,57.2
Europe,Switzerland,,Zurich,6,25,2009,63.1
Europe,Switzerland,,Zurich,6,26,2009,64.8
Europe,Switzerland,,Zurich,6,27,2009,61.6
Europe,Switzerland,,Zurich,6,28,2009,68.1
Europe,Switzerland,,Zurich,6,29,2009,70.4
Europe,Switzerland,,Zurich,6,30,2009,71.2
Europe,Switzerland,,Zurich,7,1,2009,70.9
Europe,Switzerland,,Zurich,7,2,2009,71.5
Europe,Switzerland,,Zurich,7,3,2009,68.6
Europe,Switzerland,,Zurich,7,4,2009,70.1
Europe,Switzerland,,Zurich,7,5,2009,68.5
Europe,Switzerland,,Zurich,7,6,2009,66
Europe,Switzerland,,Zurich,7,7,2009,59.4
Europe,Switzerland,,Zurich,7,8,2009,58.1
Europe,Switzerland,,Zurich,7,9,2009,57.5
Europe,Switzerland,,Zurich,7,10,2009,59.1
Europe,Switzerland,,Zurich,7,11,2009,59.6
Europe,Switzerland,,Zurich,7,12,2009,62.1
Europe,Switzerland,,Zurich,7,13,2009,69.5
Europe,Switzerland,,Zurich,7,14,2009,71.3
Europe,Switzerland,,Zurich,7,15,2009,68
Europe,Switzerland,,Zurich,7,16,2009,72.8
Europe,Switzerland,,Zurich,7,17,2009,61.9
Europe,Switzerland,,Zurich,7,18,2009,54.8
Europe,Switzerland,,Zurich,7,19,2009,60.3
Europe,Switzerland,,Zurich,7,20,2009,65.8
Europe,Switzerland,,Zurich,7,21,2009,71.2
Europe,Switzerland,,Zurich,7,22,2009,70.1
Europe,Switzerland,,Zurich,7,23,2009,68.5
Europe,Switzerland,,Zurich,7,24,2009,63.4
Europe,Switzerland,,Zurich,7,25,2009,61.7
Europe,Switzerland,,Zurich,7,26,2009,63.8
Europe,Switzerland,,Zurich,7,27,2009,69.2
Europe,Switzerland,,Zurich,7,28,2009,64.4
Europe,Switzerland,,Zurich,7,29,2009,69
Europe,Switzerland,,Zurich,7,30,2009,67.4
Europe,Switzerland,,Zurich,7,31,2009,64.7
Europe,Switzerland,,Zurich,8,1,2009,69.4
Europe,Switzerland,,Zurich,8,2,2009,63.5
Europe,Switzerland,,Zurich,8,3,2009,59.2
Europe,Switzerland,,Zurich,8,4,2009,62.7
Europe,Switzerland,,Zurich,8,5,2009,65.4
Europe,Switzerland,,Zurich,8,6,2009,68.7
Europe,Switzerland,,Zurich,8,7,2009,71.4
Europe,Switzerland,,Zurich,8,8,2009,65.2
Europe,Switzerland,,Zurich,8,9,2009,67.6
Europe,Switzerland,,Zurich,8,10,2009,66.1
Europe,Switzerland,,Zurich,8,11,2009,67.7
Europe,Switzerland,,Zurich,8,12,2009,68.6
Europe,Switzerland,,Zurich,8,13,2009,69.5
Europe,Switzerland,,Zurich,8,14,2009,68.5
Europe,Switzerland,,Zurich,8,15,2009,71.4
Europe,Switzerland,,Zurich,8,16,2009,73.8
Europe,Switzerland,,Zurich,8,17,2009,73.7
Europe,Switzerland,,Zurich,8,18,2009,72.9
Europe,Switzerland,,Zurich,8,19,2009,75.2
Europe,Switzerland,,Zurich,8,20,2009,77
Europe,Switzerland,,Zurich,8,21,2009,72.2
Europe,Switzerland,,Zurich,8,22,2009,59.7
Europe,Switzerland,,Zurich,8,23,2009,62.8
Europe,Switzerland,,Zurich,8,24,2009,70.1
Europe,Switzerland,,Zurich,8,25,2009,68.2
Europe,Switzerland,,Zurich,8,26,2009,66.4
Europe,Switzerland,,Zurich,8,27,2009,70.7
Europe,Switzerland,,Zurich,8,28,2009,68.6
Europe,Switzerland,,Zurich,8,29,2009,61.2
Europe,Switzerland,,Zurich,8,30,2009,58.8
Europe,Switzerland,,Zurich,8,31,2009,64.5
Europe,Switzerland,,Zurich,9,1,2009,71
Europe,Switzerland,,Zurich,9,2,2009,64.5
Europe,Switzerland,,Zurich,9,3,2009,62.7
Europe,Switzerland,,Zurich,9,4,2009,56.7
Europe,Switzerland,,Zurich,9,5,2009,53.1
Europe,Switzerland,,Zurich,9,6,2009,55.4
Europe,Switzerland,,Zurich,9,7,2009,59.4
Europe,Switzerland,,Zurich,9,8,2009,62.9
Europe,Switzerland,,Zurich,9,9,2009,61.2
Europe,Switzerland,,Zurich,9,10,2009,61.5
Europe,Switzerland,,Zurich,9,11,2009,59.6
Europe,Switzerland,,Zurich,9,12,2009,59.2
Europe,Switzerland,,Zurich,9,13,2009,58.6
Europe,Switzerland,,Zurich,9,14,2009,51.6
Europe,Switzerland,,Zurich,9,15,2009,53.4
Europe,Switzerland,,Zurich,9,16,2009,57.6
Europe,Switzerland,,Zurich,9,17,2009,59.8
Europe,Switzerland,,Zurich,9,18,2009,61.3
Europe,Switzerland,,Zurich,9,19,2009,62.9
Europe,Switzerland,,Zurich,9,20,2009,61.9
Europe,Switzerland,,Zurich,9,21,2009,63.4
Europe,Switzerland,,Zurich,9,22,2009,62.8
Europe,Switzerland,,Zurich,9,23,2009,62
Europe,Switzerland,,Zurich,9,24,2009,60.8
Europe,Switzerland,,Zurich,9,25,2009,58.4
Europe,Switzerland,,Zurich,9,26,2009,57
Europe,Switzerland,,Zurich,9,27,2009,58.6
Europe,Switzerland,,Zurich,9,28,2009,59.5
Europe,Switzerland,,Zurich,9,29,2009,59.8
Europe,Switzerland,,Zurich,9,30,2009,57.8
Europe,Switzerland,,Zurich,10,1,2009,57.9
Europe,Switzerland,,Zurich,10,2,2009,56.2
Europe,Switzerland,,Zurich,10,3,2009,53.2
Europe,Switzerland,,Zurich,10,4,2009,54.5
Europe,Switzerland,,Zurich,10,5,2009,54
Europe,Switzerland,,Zurich,10,6,2009,62.8
Europe,Switzerland,,Zurich,10,7,2009,67.3
Europe,Switzerland,,Zurich,10,8,2009,62
Europe,Switzerland,,Zurich,10,9,2009,59.3
Europe,Switzerland,,Zurich,10,10,2009,57
Europe,Switzerland,,Zurich,10,11,2009,54.8
Europe,Switzerland,,Zurich,10,12,2009,48.6
Europe,Switzerland,,Zurich,10,13,2009,45.3
Europe,Switzerland,,Zurich,10,14,2009,39.3
Europe,Switzerland,,Zurich,10,15,2009,36
Europe,Switzerland,,Zurich,10,16,2009,39.7
Europe,Switzerland,,Zurich,10,17,2009,39.3
Europe,Switzerland,,Zurich,10,18,2009,37.8
Europe,Switzerland,,Zurich,10,19,2009,37.1
Europe,Switzerland,,Zurich,10,20,2009,38.4
Europe,Switzerland,,Zurich,10,21,2009,45.9
Europe,Switzerland,,Zurich,10,22,2009,48.1
Europe,Switzerland,,Zurich,10,23,2009,47.1
Europe,Switzerland,,Zurich,10,24,2009,49.3
Europe,Switzerland,,Zurich,10,25,2009,51.4
Europe,Switzerland,,Zurich,10,26,2009,50.9
Europe,Switzerland,,Zurich,10,27,2009,47.5
Europe,Switzerland,,Zurich,10,28,2009,47.6
Europe,Switzerland,,Zurich,10,29,2009,48.3
Europe,Switzerland,,Zurich,10,30,2009,45.5
Europe,Switzerland,,Zurich,10,31,2009,47
Europe,Switzerland,,Zurich,11,1,2009,48.1
Europe,Switzerland,,Zurich,11,2,2009,46.6
Europe,Switzerland,,Zurich,11,3,2009,44.2
Europe,Switzerland,,Zurich,11,4,2009,46.6
Europe,Switzerland,,Zurich,11,5,2009,44.6
Europe,Switzerland,,Zurich,11,6,2009,42.8
Europe,Switzerland,,Zurich,11,7,2009,40.5
Europe,Switzerland,,Zurich,11,8,2009,40.1
Europe,Switzerland,,Zurich,11,9,2009,38.1
Europe,Switzerland,,Zurich,11,10,2009,38.6
Europe,Switzerland,,Zurich,11,11,2009,39.6
Europe,Switzerland,,Zurich,11,12,2009,41.1
Europe,Switzerland,,Zurich,11,13,2009,47.4
Europe,Switzerland,,Zurich,11,14,2009,49.1
Europe,Switzerland,,Zurich,11,15,2009,47
Europe,Switzerland,,Zurich,11,16,2009,50.3
Europe,Switzerland,,Zurich,11,17,2009,53.2
Europe,Switzerland,,Zurich,11,18,2009,49.1
Europe,Switzerland,,Zurich,11,19,2009,45.3
Europe,Switzerland,,Zurich,11,20,2009,45.4
Europe,Switzerland,,Zurich,11,21,2009,46
Europe,Switzerland,,Zurich,11,22,2009,46.7
Europe,Switzerland,,Zurich,11,23,2009,49.8
Europe,Switzerland,,Zurich,11,24,2009,49.7
Europe,Switzerland,,Zurich,11,25,2009,47.5
Europe,Switzerland,,Zurich,11,26,2009,47.6
Europe,Switzerland,,Zurich,11,27,2009,44.6
Europe,Switzerland,,Zurich,11,28,2009,44.9
Europe,Switzerland,,Zurich,11,29,2009,41.5
Europe,Switzerland,,Zurich,11,30,2009,34.9
Europe,Switzerland,,Zurich,12,1,2009,34
Europe,Switzerland,,Zurich,12,2,2009,34.9
Europe,Switzerland,,Zurich,12,3,2009,36.4
Europe,Switzerland,,Zurich,12,4,2009,36.6
Europe,Switzerland,,Zurich,12,5,2009,35
Europe,Switzerland,,Zurich,12,6,2009,40.9
Europe,Switzerland,,Zurich,12,7,2009,44
Europe,Switzerland,,Zurich,12,8,2009,42.1
Europe,Switzerland,,Zurich,12,9,2009,38.8
Europe,Switzerland,,Zurich,12,10,2009,39
Europe,Switzerland,,Zurich,12,11,2009,37.8
Europe,Switzerland,,Zurich,12,12,2009,32.7
Europe,Switzerland,,Zurich,12,13,2009,29.6
Europe,Switzerland,,Zurich,12,14,2009,26.5
Europe,Switzerland,,Zurich,12,15,2009,24.6
Europe,Switzerland,,Zurich,12,16,2009,25.5
Europe,Switzerland,,Zurich,12,17,2009,23.6
Europe,Switzerland,,Zurich,12,18,2009,23
Europe,Switzerland,,Zurich,12,19,2009,17.2
Europe,Switzerland,,Zurich,12,20,2009,18.8
Europe,Switzerland,,Zurich,12,21,2009,32
Europe,Switzerland,,Zurich,12,22,2009,39.2
Europe,Switzerland,,Zurich,12,23,2009,37
Europe,Switzerland,,Zurich,12,24,2009,35.3
Europe,Switzerland,,Zurich,12,25,2009,41.2
Europe,Switzerland,,Zurich,12,26,2009,32.1
Europe,Switzerland,,Zurich,12,27,2009,34.6
Europe,Switzerland,,Zurich,12,28,2009,36.3
Europe,Switzerland,,Zurich,12,29,2009,38.7
Europe,Switzerland,,Zurich,12,30,2009,44.7
Europe,Switzerland,,Zurich,12,31,2009,41.7
Europe,Switzerland,,Zurich,1,1,2010,36.7
Europe,Switzerland,,Zurich,1,2,2010,27.6
Europe,Switzerland,,Zurich,1,3,2010,24.2
Europe,Switzerland,,Zurich,1,4,2010,21.2
Europe,Switzerland,,Zurich,1,5,2010,21.4
Europe,Switzerland,,Zurich,1,6,2010,25
Europe,Switzerland,,Zurich,1,7,2010,27.3
Europe,Switzerland,,Zurich,1,8,2010,26.6
Europe,Switzerland,,Zurich,1,9,2010,22.8
Europe,Switzerland,,Zurich,1,10,2010,23.2
Europe,Switzerland,,Zurich,1,11,2010,23.8
Europe,Switzerland,,Zurich,1,12,2010,25.9
Europe,Switzerland,,Zurich,1,13,2010,29.6
Europe,Switzerland,,Zurich,1,14,2010,32.3
Europe,Switzerland,,Zurich,1,15,2010,32.6
Europe,Switzerland,,Zurich,1,16,2010,31
Europe,Switzerland,,Zurich,1,17,2010,39.3
Europe,Switzerland,,Zurich,1,18,2010,36.8
Europe,Switzerland,,Zurich,1,19,2010,28.6
Europe,Switzerland,,Zurich,1,20,2010,27.2
Europe,Switzerland,,Zurich,1,21,2010,35.9
Europe,Switzerland,,Zurich,1,22,2010,33.6
Europe,Switzerland,,Zurich,1,23,2010,30.3
Europe,Switzerland,,Zurich,1,24,2010,29.7
Europe,Switzerland,,Zurich,1,25,2010,32.6
Europe,Switzerland,,Zurich,1,26,2010,27.8
Europe,Switzerland,,Zurich,1,27,2010,21.6
Europe,Switzerland,,Zurich,1,28,2010,28.2
Europe,Switzerland,,Zurich,1,29,2010,31.7
Europe,Switzerland,,Zurich,1,30,2010,28.4
Europe,Switzerland,,Zurich,1,31,2010,23.9
Europe,Switzerland,,Zurich,2,1,2010,25
Europe,Switzerland,,Zurich,2,2,2010,31.8
Europe,Switzerland,,Zurich,2,3,2010,38.5
Europe,Switzerland,,Zurich,2,4,2010,35.2
Europe,Switzerland,,Zurich,2,5,2010,35
Europe,Switzerland,,Zurich,2,6,2010,35.4
Europe,Switzerland,,Zurich,2,7,2010,34.1
Europe,Switzerland,,Zurich,2,8,2010,29.2
Europe,Switzerland,,Zurich,2,9,2010,28.8
Europe,Switzerland,,Zurich,2,10,2010,23.8
Europe,Switzerland,,Zurich,2,11,2010,19.3
Europe,Switzerland,,Zurich,2,12,2010,21.3
Europe,Switzerland,,Zurich,2,13,2010,22.1
Europe,Switzerland,,Zurich,2,14,2010,24.6
Europe,Switzerland,,Zurich,2,15,2010,24.4
Europe,Switzerland,,Zurich,2,16,2010,24.3
Europe,Switzerland,,Zurich,2,17,2010,31.9
Europe,Switzerland,,Zurich,2,18,2010,37.8
Europe,Switzerland,,Zurich,2,19,2010,35.8
Europe,Switzerland,,Zurich,2,20,2010,35.3
Europe,Switzerland,,Zurich,2,21,2010,36.4
Europe,Switzerland,,Zurich,2,22,2010,42.6
Europe,Switzerland,,Zurich,2,23,2010,44.1
Europe,Switzerland,,Zurich,2,24,2010,44.1
Europe,Switzerland,,Zurich,2,25,2010,43.8
Europe,Switzerland,,Zurich,2,26,2010,43.6
Europe,Switzerland,,Zurich,2,27,2010,43.6
Europe,Switzerland,,Zurich,2,28,2010,47.1
Europe,Switzerland,,Zurich,3,1,2010,44.2
Europe,Switzerland,,Zurich,3,2,2010,41.5
Europe,Switzerland,,Zurich,3,3,2010,38.1
Europe,Switzerland,,Zurich,3,4,2010,34
Europe,Switzerland,,Zurich,3,5,2010,30.6
Europe,Switzerland,,Zurich,3,6,2010,27.9
Europe,Switzerland,,Zurich,3,7,2010,24.7
Europe,Switzerland,,Zurich,3,8,2010,23.8
Europe,Switzerland,,Zurich,3,9,2010,22.8
Europe,Switzerland,,Zurich,3,10,2010,26.5
Europe,Switzerland,,Zurich,3,11,2010,27.1
Europe,Switzerland,,Zurich,3,12,2010,28.4
Europe,Switzerland,,Zurich,3,13,2010,31.5
Europe,Switzerland,,Zurich,3,14,2010,34.3
Europe,Switzerland,,Zurich,3,15,2010,37.4
Europe,Switzerland,,Zurich,3,16,2010,37.3
Europe,Switzerland,,Zurich,3,17,2010,40.9
Europe,Switzerland,,Zurich,3,18,2010,49.2
Europe,Switzerland,,Zurich,3,19,2010,53
Europe,Switzerland,,Zurich,3,20,2010,52.5
Europe,Switzerland,,Zurich,3,21,2010,50.8
Europe,Switzerland,,Zurich,3,22,2010,49.8
Europe,Switzerland,,Zurich,3,23,2010,50.8
Europe,Switzerland,,Zurich,3,24,2010,53.1
Europe,Switzerland,,Zurich,3,25,2010,58
Europe,Switzerland,,Zurich,3,26,2010,47.2
Europe,Switzerland,,Zurich,3,27,2010,44.9
Europe,Switzerland,,Zurich,3,28,2010,45.1
Europe,Switzerland,,Zurich,3,29,2010,51.1
Europe,Switzerland,,Zurich,3,30,2010,48.7
Europe,Switzerland,,Zurich,3,31,2010,43.8
Europe,Switzerland,,Zurich,4,1,2010,35.6
Europe,Switzerland,,Zurich,4,2,2010,40.1
Europe,Switzerland,,Zurich,4,3,2010,48.1
Europe,Switzerland,,Zurich,4,4,2010,44
Europe,Switzerland,,Zurich,4,5,2010,42.4
Europe,Switzerland,,Zurich,4,6,2010,46.2
Europe,Switzerland,,Zurich,4,7,2010,53.5
Europe,Switzerland,,Zurich,4,8,2010,52.8
Europe,Switzerland,,Zurich,4,9,2010,51.8
Europe,Switzerland,,Zurich,4,10,2010,49.5
Europe,Switzerland,,Zurich,4,11,2010,42.1
Europe,Switzerland,,Zurich,4,12,2010,40.5
Europe,Switzerland,,Zurich,4,13,2010,42.3
Europe,Switzerland,,Zurich,4,14,2010,42.2
Europe,Switzerland,,Zurich,4,15,2010,43.5
Europe,Switzerland,,Zurich,4,16,2010,45.3
Europe,Switzerland,,Zurich,4,17,2010,50.4
Europe,Switzerland,,Zurich,4,18,2010,50.4
Europe,Switzerland,,Zurich,4,19,2010,54
Europe,Switzerland,,Zurich,4,20,2010,52.7
Europe,Switzerland,,Zurich,4,21,2010,55
Europe,Switzerland,,Zurich,4,22,2010,50.6
Europe,Switzerland,,Zurich,4,23,2010,52
Europe,Switzerland,,Zurich,4,24,2010,57.7
Europe,Switzerland,,Zurich,4,25,2010,61.4
Europe,Switzerland,,Zurich,4,26,2010,58
Europe,Switzerland,,Zurich,4,27,2010,57
Europe,Switzerland,,Zurich,4,28,2010,59.4
Europe,Switzerland,,Zurich,4,29,2010,65.3
Europe,Switzerland,,Zurich,4,30,2010,61.3
Europe,Switzerland,,Zurich,5,1,2010,53.1
Europe,Switzerland,,Zurich,5,2,2010,48.7
Europe,Switzerland,,Zurich,5,3,2010,47.8
Europe,Switzerland,,Zurich,5,4,2010,47.5
Europe,Switzerland,,Zurich,5,5,2010,45.6
Europe,Switzerland,,Zurich,5,6,2010,44.5
Europe,Switzerland,,Zurich,5,7,2010,45.6
Europe,Switzerland,,Zurich,5,8,2010,51.8
Europe,Switzerland,,Zurich,5,9,2010,52.9
Europe,Switzerland,,Zurich,5,10,2010,53
Europe,Switzerland,,Zurich,5,11,2010,53.6
Europe,Switzerland,,Zurich,5,12,2010,53.4
Europe,Switzerland,,Zurich,5,13,2010,45.6
Europe,Switzerland,,Zurich,5,14,2010,45.9
Europe,Switzerland,,Zurich,5,15,2010,45
Europe,Switzerland,,Zurich,5,16,2010,45.5
Europe,Switzerland,,Zurich,5,17,2010,50.1
Europe,Switzerland,,Zurich,5,18,2010,49.6
Europe,Switzerland,,Zurich,5,19,2010,46.3
Europe,Switzerland,,Zurich,5,20,2010,47.7
Europe,Switzerland,,Zurich,5,21,2010,53.3
Europe,Switzerland,,Zurich,5,22,2010,58.2
Europe,Switzerland,,Zurich,5,23,2010,62.1
Europe,Switzerland,,Zurich,5,24,2010,65.5
Europe,Switzerland,,Zurich,5,25,2010,68.6
Europe,Switzerland,,Zurich,5,26,2010,64.8
Europe,Switzerland,,Zurich,5,27,2010,57.9
Europe,Switzerland,,Zurich,5,28,2010,59.1
Europe,Switzerland,,Zurich,5,29,2010,60.3
Europe,Switzerland,,Zurich,5,30,2010,55.9
Europe,Switzerland,,Zurich,5,31,2010,52.7
Europe,Switzerland,,Zurich,6,1,2010,54.2
Europe,Switzerland,,Zurich,6,2,2010,52.4
Europe,Switzerland,,Zurich,6,3,2010,53.2
Europe,Switzerland,,Zurich,6,4,2010,61.6
Europe,Switzerland,,Zurich,6,5,2010,67.2
Europe,Switzerland,,Zurich,6,6,2010,67.8
Europe,Switzerland,,Zurich,6,7,2010,62.2
Europe,Switzerland,,Zurich,6,8,2010,65.2
Europe,Switzerland,,Zurich,6,9,2010,70.8
Europe,Switzerland,,Zurich,6,10,2010,77.1
Europe,Switzerland,,Zurich,6,11,2010,70
Europe,Switzerland,,Zurich,6,12,2010,64.6
Europe,Switzerland,,Zurich,6,13,2010,61.3
Europe,Switzerland,,Zurich,6,14,2010,61.8
Europe,Switzerland,,Zurich,6,15,2010,61.7
Europe,Switzerland,,Zurich,6,16,2010,57.7
Europe,Switzerland,,Zurich,6,17,2010,58
Europe,Switzerland,,Zurich,6,18,2010,56.2
Europe,Switzerland,,Zurich,6,19,2010,51.1
Europe,Switzerland,,Zurich,6,20,2010,48.6
Europe,Switzerland,,Zurich,6,21,2010,51.6
Europe,Switzerland,,Zurich,6,22,2010,54.8
Europe,Switzerland,,Zurich,6,23,2010,59.2
Europe,Switzerland,,Zurich,6,24,2010,62.4
Europe,Switzerland,,Zurich,6,25,2010,65
Europe,Switzerland,,Zurich,6,26,2010,69
Europe,Switzerland,,Zurich,6,27,2010,70.6
Europe,Switzerland,,Zurich,6,28,2010,71.4
Europe,Switzerland,,Zurich,6,29,2010,71.8
Europe,Switzerland,,Zurich,6,30,2010,72.1
Europe,Switzerland,,Zurich,7,1,2010,72.8
Europe,Switzerland,,Zurich,7,2,2010,75
Europe,Switzerland,,Zurich,7,3,2010,74.4
Europe,Switzerland,,Zurich,7,4,2010,68.9
Europe,Switzerland,,Zurich,7,5,2010,71.3
Europe,Switzerland,,Zurich,7,6,2010,67.2
Europe,Switzerland,,Zurich,7,7,2010,67.8
Europe,Switzerland,,Zurich,7,8,2010,71.9
Europe,Switzerland,,Zurich,7,9,2010,75.9
Europe,Switzerland,,Zurich,7,10,2010,76.1
Europe,Switzerland,,Zurich,7,11,2010,73.8
Europe,Switzerland,,Zurich,7,12,2010,72.7
Europe,Switzerland,,Zurich,7,13,2010,71.2
Europe,Switzerland,,Zurich,7,14,2010,76.7
Europe,Switzerland,,Zurich,7,15,2010,69.1
Europe,Switzerland,,Zurich,7,16,2010,73.4
Europe,Switzerland,,Zurich,7,17,2010,65.2
Europe,Switzerland,,Zurich,7,18,2010,65
Europe,Switzerland,,Zurich,7,19,2010,66.8
Europe,Switzerland,,Zurich,7,20,2010,70.8
Europe,Switzerland,,Zurich,7,21,2010,75
Europe,Switzerland,,Zurich,7,22,2010,68
Europe,Switzerland,,Zurich,7,23,2010,60.4
Europe,Switzerland,,Zurich,7,24,2010,56.4
Europe,Switzerland,,Zurich,7,25,2010,60.4
Europe,Switzerland,,Zurich,7,26,2010,60.6
Europe,Switzerland,,Zurich,7,27,2010,61.2
Europe,Switzerland,,Zurich,7,28,2010,60.7
Europe,Switzerland,,Zurich,7,29,2010,58.3
Europe,Switzerland,,Zurich,7,30,2010,58
Europe,Switzerland,,Zurich,7,31,2010,62.8
Europe,Switzerland,,Zurich,8,1,2010,69.5
Europe,Switzerland,,Zurich,8,2,2010,63.4
Europe,Switzerland,,Zurich,8,3,2010,62.2
Europe,Switzerland,,Zurich,8,4,2010,62.4
Europe,Switzerland,,Zurich,8,5,2010,57.5
Europe,Switzerland,,Zurich,8,6,2010,58.2
Europe,Switzerland,,Zurich,8,7,2010,61.4
Europe,Switzerland,,Zurich,8,8,2010,63.1
Europe,Switzerland,,Zurich,8,9,2010,66.6
Europe,Switzerland,,Zurich,8,10,2010,69
Europe,Switzerland,,Zurich,8,11,2010,69.7
Europe,Switzerland,,Zurich,8,12,2010,62.1
Europe,Switzerland,,Zurich,8,13,2010,61.3
Europe,Switzerland,,Zurich,8,14,2010,60.3
Europe,Switzerland,,Zurich,8,15,2010,59.1
Europe,Switzerland,,Zurich,8,16,2010,55.1
Europe,Switzerland,,Zurich,8,17,2010,58.8
Europe,Switzerland,,Zurich,8,18,2010,61.3
Europe,Switzerland,,Zurich,8,19,2010,62.1
Europe,Switzerland,,Zurich,8,20,2010,68.6
Europe,Switzerland,,Zurich,8,21,2010,71.2
Europe,Switzerland,,Zurich,8,22,2010,72.5
Europe,Switzerland,,Zurich,8,23,2010,69.4
Europe,Switzerland,,Zurich,8,24,2010,65.3
Europe,Switzerland,,Zurich,8,25,2010,63.3
Europe,Switzerland,,Zurich,8,26,2010,72
Europe,Switzerland,,Zurich,8,27,2010,68.1
Europe,Switzerland,,Zurich,8,28,2010,56.5
Europe,Switzerland,,Zurich,8,29,2010,55.9
Europe,Switzerland,,Zurich,8,30,2010,51.3
Europe,Switzerland,,Zurich,8,31,2010,52.8
Europe,Switzerland,,Zurich,9,1,2010,54.1
Europe,Switzerland,,Zurich,9,2,2010,56.6
Europe,Switzerland,,Zurich,9,3,2010,60.2
Europe,Switzerland,,Zurich,9,4,2010,60.9
Europe,Switzerland,,Zurich,9,5,2010,59
Europe,Switzerland,,Zurich,9,6,2010,57.9
Europe,Switzerland,,Zurich,9,7,2010,58.1
Europe,Switzerland,,Zurich,9,8,2010,57.3
Europe,Switzerland,,Zurich,9,9,2010,58.3
Europe,Switzerland,,Zurich,9,10,2010,59.1
Europe,Switzerland,,Zurich,9,11,2010,59.2
Europe,Switzerland,,Zurich,9,12,2010,60.5
Europe,Switzerland,,Zurich,9,13,2010,55
Europe,Switzerland,,Zurich,9,14,2010,55.8
Europe,Switzerland,,Zurich,9,15,2010,58.7
Europe,Switzerland,,Zurich,9,16,2010,55
Europe,Switzerland,,Zurich,9,17,2010,54.3
Europe,Switzerland,,Zurich,9,18,2010,52.9
Europe,Switzerland,,Zurich,9,19,2010,52.3
Europe,Switzerland,,Zurich,9,20,2010,55.7
Europe,Switzerland,,Zurich,9,21,2010,58.5
